fecha,index,Dia juliano,U,TA1,HR1,TA3,HR3,TA4,HR4,RG,e0,ea,Ra,Rnc,RS0,Tmin,Tmax,Rnl
2018-06-26,11820.5,177.0,3.138927083333335,7.983291666666666,67.86343750000003,7.925218749999998,68.45989583333336,8.165385416666668,66.73020833333335,70.79989583333331,1.1372892222092483,0.7061450622990092,35.6706182055833,54.515919791666676,26.752963654187486,1.510000000000001,16.430000000000007,61302.233552151185
2018-06-27,11916.5,178.0,3.421250000000001,10.588864583333331,71.64062500000001,10.549677083333334,72.53697916666665,10.76746875,71.11041666666667,78.53032291666665,1.3189716564797784,0.9031292248091499,35.67071843872838,60.468348645833316,26.753038829046364,6.1680000000000055,16.93000000000001,76885.76949195126
2018-06-28,12012.5,179.0,1.6341770833333342,8.975989583333329,71.2878125,8.583760416666669,71.23852631578949,9.13383333333333,70.0963541666667,98.35396875000004,1.202449314394593,0.7739072174895644,35.67145758412915,75.7325559375,26.753593188096875,2.880999999999998,16.75,92636.90954983015
2018-06-29,12108.5,180.0,1.6005729166666667,9.053281249999998,92.63541666666663,8.852624999999998,89.26979166666666,9.248500000000002,92.09479166666672,41.21231249999998,1.1717444480832593,1.0790715988357842,35.67280337430215,31.733480625000002,26.754602530726654,6.913000000000007,11.330000000000013,7878.656899574034
2018-06-30,12204.5,181.0,3.402229166666665,7.58553125,92.64583333333333,7.760656249999997,89.12208333333331,7.7700208333333345,91.91145833333333,71.33690624999998,1.0591962002636823,0.9713260008371485,35.674718625216876,54.92941781250002,26.756038968912616,5.848000000000005,9.919999999999984,8776.613468594942
2018-07-01,12300.5,182.0,2.4196874999999998,9.271208333333332,91.01666666666671,9.395687499999998,87.690625,9.442010416666667,90.19791666666667,31.90997916666666,1.1870666600302002,1.067443100181551,35.677161318641645,24.570683958333333,26.75787098898127,7.009999999999994,11.5,6155.822477759421
2018-07-02,12396.5,183.0,4.174072916666665,8.029239583333334,80.75500000000002,7.998333333333336,78.23739583333331,8.195697916666665,79.61572916666665,71.09825263157896,1.097793028203103,0.8757206869176106,35.68008469418975,54.745654526315775,26.760063520642372,3.564999999999998,10.519999999999987,10340.686746677235
2018-07-03,12492.5,184.0,3.1318645833333334,4.997875,69.89375,4.905406250000001,67.26156250000003,5.161072916666666,68.27562499999998,59.42953684210525,0.8898184573340068,0.5932416165414652,35.6834373507327,45.76074336842107,26.76257801304956,2.276000000000003,8.94000000000002,4553.514546081888
2018-07-04,12588.5,185.0,1.4937916666666664,4.590208333333332,77.24520833333332,4.512583333333334,74.05406250000003,4.756427083333334,75.37031250000001,63.03807291666663,0.8724977407991324,0.6395415560361329,35.687163356824875,48.53931614583331,26.765372517618733,0.4819999999999995,9.03999999999999,4978.9200613742
2018-07-05,12684.5,186.0,0.9701354166666665,6.4296041666666675,79.09666666666669,6.307541666666666,76.57781249999998,6.593947916666664,77.65552083333334,49.85805208333338,0.9805710303422708,0.7524278725999669,35.691202369755636,38.39070010416666,26.768401777316754,4.492999999999996,10.240000000000007,6425.2313318131155
2018-07-06,12780.5,187.0,3.5435208333333352,8.383927083333337,77.2329166666667,8.029979166666669,75.31447916666666,8.539395833333334,76.38583333333335,80.61486458333333,1.1210202246604009,0.8504446857235446,35.69548976282327,62.07344572916667,26.771617322117432,5.285000000000011,10.730000000000011,13308.788072877398
2018-07-07,12876.5,188.0,4.468572916666664,10.113020833333335,86.31124999999999,10.082916666666666,83.87156249999998,10.278854166666665,85.12208333333331,17.467395833333338,1.2514228241593468,1.0653503333099545,35.69995676040512,13.44989479166667,26.774967570303797,9.5,10.92999999999998,2925.810448654954
2018-07-08,12972.5,189.0,3.6474999999999995,9.417708333333337,75.3075,9.425322916666673,72.87385416666665,9.586572916666666,74.64999999999999,70.08229166666668,1.1963206403726117,0.892778051708346,35.70453058038359,53.96336458333334,26.778397935287703,7.096000000000003,11.039999999999985,14146.653207165735
